Observation station;Year;Month;Day;Time [Local time];Snow depth [cm];Precipitation amount [mm];Average temperature [°C]
Sodankylä Tähtelä;2021;03;04;02:00;63;-1;-8.2
Sodankylä Tähtelä;2021;03;05;02:00;62;0.2;-12.7
Sodankylä Tähtelä;2021;03;06;02:00;63;5.9;-7.9
Sodankylä Tähtelä;2021;03;07;02:00;68;-1;-7.4
Sodankylä Tähtelä;2021;03;08;02:00;67;-1;-14.7
Sodankylä Tähtelä;2021;03;09;02:00;67;-1;-19.1
Sodankylä Tähtelä;2021;03;10;02:00;67;-1;-18
Sodankylä Tähtelä;2021;03;11;02:00;67;-1;-12.9
Sodankylä Tähtelä;2021;03;12;02:00;66;-1;-7.3
Sodankylä Tähtelä;2021;03;13;02:00;67;0.2;-5.4
Sodankylä Tähtelä;2021;03;14;02:00;67;-1;-3.3
Sodankylä Tähtelä;2021;03;15;02:00;66;0.5;-2
Sodankylä Tähtelä;2021;03;16;02:00;66;0.6;-5.8
Sodankylä Tähtelä;2021;03;17;02:00;67;-1;-10.5
Sodankylä Tähtelä;2021;03;18;02:00;66;0.1;-8.5
Sodankylä Tähtelä;2021;03;19;02:00;66;0.1;-12.6
Sodankylä Tähtelä;2021;03;20;02:00;66;1.6;-2.2
Sodankylä Tähtelä;2021;03;21;02:00;68;0.1;-3.1
Sodankylä Tähtelä;2021;03;22;02:00;67;-1;-6.7
Sodankylä Tähtelä;2021;03;23;02:00;67;-1;0.9
Sodankylä Tähtelä;2021;03;24;02:00;66;-1;2.6
Sodankylä Tähtelä;2021;03;25;02:00;64;-1;1.4
Sodankylä Tähtelä;2021;03;26;02:00;64;-1;-1
Sodankylä Tähtelä;2021;03;27;02:00;64;4;1.8
Sodankylä Tähtelä;2021;03;28;02:00;61;0.2;2.2
Sodankylä Tähtelä;2021;03;29;03:00;57;3.8;1.3
Sodankylä Tähtelä;2021;03;30;03:00;56;1.7;1.1
Sodankylä Tähtelä;2021;03;31;03:00;53;0.2;1.2
Sodankylä Tähtelä;2021;04;01;03:00;52;-1;0.5
Sodankylä Tähtelä;2021;04;02;03:00;51;-1;-0.1
Sodankylä Tähtelä;2021;04;03;03:00;50;0.6;-0.7
Sodankylä Tähtelä;2021;04;04;03:00;51;0.8;1.1
Sodankylä Tähtelä;2021;04;05;03:00;50;5.9;1.1
Sodankylä Tähtelä;2021;04;06;03:00;53;0.2;-0.6
Sodankylä Tähtelä;2021;04;07;03:00;52;0.3;0.1
Sodankylä Tähtelä;2021;04;08;03:00;49;-1;-1.3
Sodankylä Tähtelä;2021;04;09;03:00;49;4.4;-2.7
Sodankylä Tähtelä;2021;04;10;03:00;55;2;-0.7
Sodankylä Tähtelä;2021;04;11;03:00;53;0.2;-0.4
Sodankylä Tähtelä;2021;04;12;03:00;52;1.3;0.7
Sodankylä Tähtelä;2021;04;13;03:00;53;4.1;-0.4
Sodankylä Tähtelä;2021;04;14;03:00;54;-1;0
Sodankylä Tähtelä;2021;04;15;03:00;55;-1;2.7
Sodankylä Tähtelä;2021;04;16;03:00;54;-1;4.1
Sodankylä Tähtelä;2021;04;17;03:00;53;-1;3.6
Sodankylä Tähtelä;2021;04;18;03:00;51;-1;4.5
Sodankylä Tähtelä;2021;04;19;03:00;50;-1;5.4
Sodankylä Tähtelä;2021;04;20;03:00;48;-1;6.7
Sodankylä Tähtelä;2021;04;21;03:00;46;-1;5
Sodankylä Tähtelä;2021;04;22;03:00;45;-1;1.5
Sodankylä Tähtelä;2021;04;23;03:00;43;3.7;1.1
Sodankylä Tähtelä;2021;04;24;03:00;50;2;-1
Sodankylä Tähtelä;2021;04;25;03:00;49;-1;0.2
Sodankylä Tähtelä;2021;04;26;03:00;47;0.1;-0.1
Sodankylä Tähtelä;2021;04;27;03:00;45;-1;-0.4
Sodankylä Tähtelä;2021;04;28;03:00;45;1.4;-2.2
Sodankylä Tähtelä;2021;04;29;03:00;46;-1;-0.9
Sodankylä Tähtelä;2021;04;30;03:00;45;0.4;-2.1
Sodankylä Tähtelä;2021;05;01;03:00;46;0.1;-1.7
Sodankylä Tähtelä;2021;05;02;03:00;45;-1;-0.4
Sodankylä Tähtelä;2021;05;03;03:00;44;0.4;0.7
Sodankylä Tähtelä;2021;05;04;03:00;44;-1;1.5
Sodankylä Tähtelä;2021;05;05;03:00;43;-1;-0.3
Sodankylä Tähtelä;2021;05;06;03:00;42;0.4;0.3
Sodankylä Tähtelä;2021;05;07;03:00;43;5.5;-1.4
Sodankylä Tähtelä;2021;05;08;03:00;51;1.4;0.7
Sodankylä Tähtelä;2021;05;09;03:00;45;-1;3.5
Sodankylä Tähtelä;2021;05;10;03:00;44;0.9;4.8
Sodankylä Tähtelä;2021;05;11;03:00;39;3.4;5
Sodankylä Tähtelä;2021;05;12;03:00;35;1.2;5.8
Sodankylä Tähtelä;2021;05;13;03:00;32;2.8;7.6
Sodankylä Tähtelä;2021;05;14;03:00;23;1.6;2.4
Sodankylä Tähtelä;2021;05;15;03:00;20;1.2;4
Sodankylä Tähtelä;2021;05;16;03:00;16;-1;7.3
Sodankylä Tähtelä;2021;05;17;03:00;8;5.4;11.8
Sodankylä Tähtelä;2021;05;18;03:00;-1;0.1;12.1
Sodankylä Tähtelä;2021;05;19;03:00;-1;24.4;9.1
Sodankylä Tähtelä;2021;05;20;03:00;-1;4.8;5.7
Sodankylä Tähtelä;2021;05;21;03:00;-1;19.3;1.7
Sodankylä Tähtelä;2021;05;22;03:00;-1;-1;1.3
Sodankylä Tähtelä;2021;05;23;03:00;-1;-1;2.3
Sodankylä Tähtelä;2021;05;24;03:00;-1;-1;4.6
Sodankylä Tähtelä;2021;05;25;03:00;-1;-1;5.7
Sodankylä Tähtelä;2021;05;26;03:00;-1;-1;6.6
Sodankylä Tähtelä;2021;05;27;03:00;-1;-1;8.5
Sodankylä Tähtelä;2021;05;28;03:00;-1;0.2;4.9
Sodankylä Tähtelä;2021;05;29;03:00;-1;-1;4.7
Sodankylä Tähtelä;2021;05;30;03:00;-1;-1;10.4
Sodankylä Tähtelä;2021;05;31;03:00;-1;-1;11.8
Sodankylä Tähtelä;2021;06;01;03:00;-1;-1;13.2
Sodankylä Tähtelä;2021;06;02;03:00;-1;-1;19.1
Sodankylä Tähtelä;2021;06;03;03:00;-1;-1;20.2
Sodankylä Tähtelä;2021;06;04;03:00;-1;-1;21
Sodankylä Tähtelä;2021;06;05;03:00;-1;-1;17.9
Sodankylä Tähtelä;2021;06;06;03:00;-1;-1;13.9
Sodankylä Tähtelä;2021;06;07;03:00;-1;-1;15.7
Sodankylä Tähtelä;2021;06;08;03:00;-1;-1;17
Sodankylä Tähtelä;2021;06;09;03:00;-1;-1;18.5
Sodankylä Tähtelä;2021;06;10;03:00;-1;-1;20.5
Sodankylä Tähtelä;2021;06;11;03:00;-1;-1;20.9
Sodankylä Tähtelä;2021;06;12;03:00;-1;0.5;19.6
Sodankylä Tähtelä;2021;06;13;03:00;-1;2;12.4
Sodankylä Tähtelä;2021;06;14;03:00;-1;14.3;12.1
Sodankylä Tähtelä;2021;06;15;03:00;-1;18.3;9.1
Sodankylä Tähtelä;2021;06;16;03:00;-1;0.2;9.1
Sodankylä Tähtelä;2021;06;17;03:00;-1;4.2;11.8
Sodankylä Tähtelä;2021;06;18;03:00;-1;4.7;12.1
Sodankylä Tähtelä;2021;06;19;03:00;-1;0.6;14.8
Sodankylä Tähtelä;2021;06;20;03:00;-1;1;11.1
Sodankylä Tähtelä;2021;06;21;03:00;-1;15.3;13.3
Sodankylä Tähtelä;2021;06;22;03:00;-1;0.7;15.6
Sodankylä Tähtelä;2021;06;23;03:00;-1;0.2;11.9
Sodankylä Tähtelä;2021;06;24;03:00;-1;-1;14.9
Sodankylä Tähtelä;2021;06;25;03:00;-1;0.1;16
Sodankylä Tähtelä;2021;06;26;03:00;-1;-1;15.2
Sodankylä Tähtelä;2021;06;27;03:00;-1;4.4;14.5
Sodankylä Tähtelä;2021;06;28;03:00;-1;-1;16.5
Sodankylä Tähtelä;2021;06;29;03:00;-1;-1;15.8
Sodankylä Tähtelä;2021;06;30;03:00;-1;-1;13.2
Sodankylä Tähtelä;2021;07;01;03:00;-1;-1;18.2
Sodankylä Tähtelä;2021;07;02;03:00;-1;-1;20
Sodankylä Tähtelä;2021;07;03;03:00;-1;-1;21.1
Sodankylä Tähtelä;2021;07;04;03:00;-1;-1;24.5
Sodankylä Tähtelä;2021;07;05;03:00;-1;-1;24.7
Sodankylä Tähtelä;2021;07;06;03:00;-1;-1;24.2
Sodankylä Tähtelä;2021;07;07;03:00;-1;3.7;22.4
Sodankylä Tähtelä;2021;07;08;03:00;-1;1.2;19.7
Sodankylä Tähtelä;2021;07;09;03:00;-1;-1;18.9
Sodankylä Tähtelä;2021;07;10;03:00;-1;-1;22.4
Sodankylä Tähtelä;2021;07;11;03:00;-1;-1;19.9
Sodankylä Tähtelä;2021;07;12;03:00;-1;0.3;20.4
Sodankylä Tähtelä;2021;07;13;03:00;-1;-1;20.2
Sodankylä Tähtelä;2021;07;14;03:00;-1;-1;17.6
Sodankylä Tähtelä;2021;07;15;03:00;-1;5;17.9
Sodankylä Tähtelä;2021;07;16;03:00;-1;-1;16.4
Sodankylä Tähtelä;2021;07;17;03:00;-1;1.5;16.7
Sodankylä Tähtelä;2021;07;18;03:00;-1;17.5;12
Sodankylä Tähtelä;2021;07;19;03:00;-1;-1;12.5
Sodankylä Tähtelä;2021;07;20;03:00;-1;3.8;9.3
Sodankylä Tähtelä;2021;07;21;03:00;-1;2.3;9.2
Sodankylä Tähtelä;2021;07;22;03:00;-1;1;10.5
Sodankylä Tähtelä;2021;07;23;03:00;-1;-1;9.9
Sodankylä Tähtelä;2021;07;24;03:00;-1;-1;13.6
Sodankylä Tähtelä;2021;07;25;03:00;-1;-1;14.7
Sodankylä Tähtelä;2021;07;26;03:00;-1;-1;15.3
Sodankylä Tähtelä;2021;07;27;03:00;-1;1.6;18
Sodankylä Tähtelä;2021;07;28;03:00;-1;3.9;18.3
Sodankylä Tähtelä;2021;07;29;03:00;-1;-1;12.1
Sodankylä Tähtelä;2021;07;30;03:00;-1;0.3;10.9
Sodankylä Tähtelä;2021;07;31;03:00;-1;0.1;12.4
Sodankylä Tähtelä;2021;08;01;03:00;-1;23.4;13.5
Sodankylä Tähtelä;2021;08;02;03:00;-1;-1;11.8
Sodankylä Tähtelä;2021;08;03;03:00;-1;9.5;10.2
Sodankylä Tähtelä;2021;08;04;03:00;-1;-1;10.3
Sodankylä Tähtelä;2021;08;05;03:00;-1;2.1;12.9
Sodankylä Tähtelä;2021;08;06;03:00;-1;-1;15
Sodankylä Tähtelä;2021;08;07;03:00;-1;-1;15.9
Sodankylä Tähtelä;2021;08;08;03:00;-1;-1;15.5
Sodankylä Tähtelä;2021;08;09;03:00;-1;1.3;15
Sodankylä Tähtelä;2021;08;10;03:00;-1;0.2;15
Sodankylä Tähtelä;2021;08;11;03:00;-1;4;15.8
Sodankylä Tähtelä;2021;08;12;03:00;-1;0.4;15.8
Sodankylä Tähtelä;2021;08;13;03:00;-1;0.2;14.4
Sodankylä Tähtelä;2021;08;14;03:00;-1;5.9;14.7
Sodankylä Tähtelä;2021;08;15;03:00;-1;19.8;12.6
Sodankylä Tähtelä;2021;08;16;03:00;-1;-1;8.5
Sodankylä Tähtelä;2021;08;17;03:00;-1;0.8;10.3
Sodankylä Tähtelä;2021;08;18;03:00;-1;12.9;13.6
Sodankylä Tähtelä;2021;08;19;03:00;-1;3.1;14.2
Sodankylä Tähtelä;2021;08;20;03:00;-1;0.5;13.3
Sodankylä Tähtelä;2021;08;21;03:00;-1;-1;9.9
Sodankylä Tähtelä;2021;08;22;03:00;-1;-1;7.6
Sodankylä Tähtelä;2021;08;23;03:00;-1;-1;5.6
Sodankylä Tähtelä;2021;08;24;03:00;-1;0.1;6.8
Sodankylä Tähtelä;2021;08;25;03:00;-1;-1;7.4
Sodankylä Tähtelä;2021;08;26;03:00;-1;-1;6.9
Sodankylä Tähtelä;2021;08;27;03:00;-1;-1;9.3
Sodankylä Tähtelä;2021;08;28;03:00;-1;-1;10.4
Sodankylä Tähtelä;2021;08;29;03:00;-1;-1;9.2
Sodankylä Tähtelä;2021;08;30;03:00;-1;-1;12.5
Sodankylä Tähtelä;2021;08;31;03:00;-1;2.8;10.7
Sodankylä Tähtelä;2021;09;01;03:00;-1;0.4;7.7
Sodankylä Tähtelä;2021;09;02;03:00;-1;0.4;6.2
Sodankylä Tähtelä;2021;09;03;03:00;-1;-1;5.9
Sodankylä Tähtelä;2021;09;04;03:00;-1;-1;4.6
Sodankylä Tähtelä;2021;09;05;03:00;-1;-1;5.7
Sodankylä Tähtelä;2021;09;06;03:00;-1;2;8.2
Sodankylä Tähtelä;2021;09;07;03:00;-1;1.6;9.8
Sodankylä Tähtelä;2021;09;08;03:00;-1;1.4;9.6
Sodankylä Tähtelä;2021;09;09;03:00;-1;-1;7.2
Sodankylä Tähtelä;2021;09;10;03:00;-1;-1;5.8
Sodankylä Tähtelä;2021;09;11;03:00;-1;-1;3.9
Sodankylä Tähtelä;2021;09;12;03:00;-1;0.6;4
Sodankylä Tähtelä;2021;09;13;03:00;-1;15.4;5
Sodankylä Tähtelä;2021;09;14;03:00;-1;0.7;4.6
Sodankylä Tähtelä;2021;09;15;03:00;-1;-1;4.2
Sodankylä Tähtelä;2021;09;16;03:00;-1;-1;2.9
Sodankylä Tähtelä;2021;09;17;03:00;-1;-1;3.9
Sodankylä Tähtelä;2021;09;18;03:00;-1;-1;5.3
Sodankylä Tähtelä;2021;09;19;03:00;-1;-1;5.8
Sodankylä Tähtelä;2021;09;20;03:00;-1;-1;4
Sodankylä Tähtelä;2021;09;21;03:00;-1;-1;3.9
Sodankylä Tähtelä;2021;09;22;03:00;-1;-1;4.5
Sodankylä Tähtelä;2021;09;23;03:00;-1;0.1;5.4
Sodankylä Tähtelä;2021;09;24;03:00;-1;0.3;6.5
Sodankylä Tähtelä;2021;09;25;03:00;-1;0.6;6.4
Sodankylä Tähtelä;2021;09;26;03:00;-1;-1;6.6
Sodankylä Tähtelä;2021;09;27;03:00;-1;-1;8.7
Sodankylä Tähtelä;2021;09;28;03:00;-1;-1;9
Sodankylä Tähtelä;2021;09;29;03:00;-1;-1;6
Sodankylä Tähtelä;2021;09;30;03:00;-1;-1;6.1
Sodankylä Tähtelä;2021;10;01;03:00;-1;0.1;6.6
Sodankylä Tähtelä;2021;10;02;03:00;-1;-1;8.4
Sodankylä Tähtelä;2021;10;03;03:00;-1;-1;7.8
Sodankylä Tähtelä;2021;10;04;03:00;-1;4.2;10.1
Sodankylä Tähtelä;2021;10;05;03:00;-1;0.2;9.3
Sodankylä Tähtelä;2021;10;06;03:00;-1;21.1;8.8
Sodankylä Tähtelä;2021;10;07;03:00;-1;6.7;5.3
Sodankylä Tähtelä;2021;10;08;03:00;-1;2.4;0.8
Sodankylä Tähtelä;2021;10;09;03:00;-1;1.9;4.1
