Year,m,d,Time,Time zone,Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Reflected radiation (W/m2)
2023,2,9,07:00,UTC,0.2,312.7,316.3,1.1
2023,2,9,08:00,UTC,9.6,311.6,316.4,8.7
2023,2,9,09:00,UTC,15.6,313.8,316.5,13
2023,2,9,10:00,UTC,23.4,312.1,316.3,19.1
2023,2,9,11:00,UTC,21.8,312.5,316.2,17.8
2023,2,9,12:00,UTC,31.3,301,316.5,24.2
2023,2,9,13:00,UTC,11.6,303.4,316,9.3
2023,2,9,14:00,UTC,2.5,266.1,311.9,2.9
2023,2,9,15:00,UTC,-1.8,253.6,306.1,0.1
2023,2,9,16:00,UTC,-2.5,223.7,298,0
2023,2,9,17:00,UTC,-2,222.7,292.6,-0.2
2023,2,9,18:00,UTC,-2,224.5,294.2,-0.2
2023,2,9,19:00,UTC,-2.2,223.7,291.8,-0.1
2023,2,9,20:00,UTC,-1.4,264.8,298.2,-0.3
2023,2,9,21:00,UTC,-2.1,242.2,296.9,-0.1
2023,2,9,22:00,UTC,-1,276.5,303.8,-0.3
2023,2,9,23:00,UTC,-1.2,259.8,300,-0.1
2023,2,10,00:00,UTC,-1.5,247.8,297.5,-0.1
2023,2,10,01:00,UTC,-0.9,244.5,293.5,-0.2
2023,2,10,02:00,UTC,-1.5,226.6,286.5,-0.2
2023,2,10,03:00,UTC,-2.1,239.7,283.2,-0.1
2023,2,10,04:00,UTC,-2,239.5,282,-0.2
2023,2,10,05:00,UTC,-1.3,237.6,277,-0.4
2023,2,10,06:00,UTC,-1.5,236.3,267.6,-0.1
2023,2,10,07:00,UTC,4.3,277.9,280.8,3.6
2023,2,10,08:00,UTC,26.6,244.9,273,19.9
2023,2,10,09:00,UTC,35.9,285.5,289.2,27.1
2023,2,10,10:00,UTC,76.3,261.4,288.1,56.3
2023,2,10,11:00,UTC,48.6,282,292.9,36.8
2023,2,10,12:00,UTC,37.1,270.7,291.9,28.7
2023,2,10,13:00,UTC,81.1,228.6,279.8,29.5
2023,2,10,14:00,UTC,13.4,213.6,269.1,9.5
2023,2,10,15:00,UTC,-1.9,193.4,253,-0.1
2023,2,10,16:00,UTC,-2.5,190.9,246.2,-0.2
2023,2,10,17:00,UTC,-1.8,192.3,254.6,-0.3
2023,2,10,18:00,UTC,-1.9,190.6,241.5,-0.2
2023,2,10,19:00,UTC,-2.4,186.7,229.8,0
2023,2,10,20:00,UTC,-2,189.4,223.6,-0.1
2023,2,10,21:00,UTC,-1.3,190.1,221.6,-0.1
2023,2,10,22:00,UTC,-1.9,190.5,219,-0.3
2023,2,10,23:00,UTC,-1.6,192.8,227.4,-0.9
2023,2,11,00:00,UTC,-1.3,192.2,225.3,0.2
2023,2,11,01:00,UTC,-1.4,190.7,220.9,-0.2
2023,2,11,02:00,UTC,-1.9,189.1,216.9,0
2023,2,11,03:00,UTC,-1.7,190.4,218.5,0
2023,2,11,04:00,UTC,-1.7,187.1,213.8,-0.1
2023,2,11,05:00,UTC,-2,186.8,211.5,-0.1
2023,2,11,06:00,UTC,-1.3,191.6,210.4,0
2023,2,11,07:00,UTC,11.7,188,209.5,6.6
2023,2,11,08:00,UTC,50.1,187.3,209.1,18.9
2023,2,11,09:00,UTC,162.5,222.9,222.3,94.9
2023,2,11,10:00,UTC,131.2,192.9,229.2,59.3
2023,2,11,11:00,UTC,140.1,195.4,249.7,75.7
2023,2,11,12:00,UTC,115.8,195.4,257.3,30.2
2023,2,11,13:00,UTC,65.3,196.9,256.9,18.3
2023,2,11,14:00,UTC,4.7,197.7,260,4.5
2023,2,11,15:00,UTC,-2.3,198,257.2,-0.1
2023,2,11,16:00,UTC,-2.6,198.8,259,-0.3
2023,2,11,17:00,UTC,-1.5,198.9,263.6,-0.2
2023,2,11,18:00,UTC,-2,198.5,261.8,-0.2
2023,2,11,19:00,UTC,-2.1,197.5,260.7,-0.3
2023,2,11,20:00,UTC,-2,197.7,260.8,-0.1
2023,2,11,21:00,UTC,-1.6,200.4,261.7,-0.1
2023,2,11,22:00,UTC,-1.3,209.3,262.1,-0.3
2023,2,11,23:00,UTC,-1.3,214.3,262.4,-0.4
2023,2,12,00:00,UTC,-1.9,216.2,257.5,-0.2
2023,2,12,01:00,UTC,-1.3,231.9,262.7,-0.3
2023,2,12,02:00,UTC,-0.9,246.9,263.3,-0.2
2023,2,12,03:00,UTC,-1.1,247.7,266.8,-0.3
2023,2,12,04:00,UTC,-0.7,252.7,267.9,-0.2
2023,2,12,05:00,UTC,-1.1,254.7,268.8,-0.2
2023,2,12,06:00,UTC,-0.6,267.8,275.4,0
2023,2,12,07:00,UTC,14.7,248.8,274.8,11.2
2023,2,12,08:00,UTC,22,279.6,281.3,16.9
2023,2,12,09:00,UTC,23,284.1,284.5,18.2
2023,2,12,10:00,UTC,43.7,285.3,287.6,33.9
2023,2,12,11:00,UTC,29.7,289.1,291.1,24
2023,2,12,12:00,UTC,21.3,292.3,295.7,17.6
2023,2,12,13:00,UTC,18.4,296.1,300.1,14.9
2023,2,12,14:00,UTC,0.9,298.8,302,1.6
2023,2,12,15:00,UTC,-1.2,226.7,293,0
2023,2,12,16:00,UTC,-2.2,234,291.8,-0.2
2023,2,12,17:00,UTC,-1.8,226.4,290.9,0
2023,2,12,18:00,UTC,-2.4,227.7,288.8,-0.2
2023,2,12,19:00,UTC,-1.9,225.6,287.1,-0.3
2023,2,12,20:00,UTC,-1.8,256,296,-0.6
2023,2,12,21:00,UTC,-1.9,238.7,292.8,-0.4
2023,2,12,22:00,UTC,-1.9,223.1,285.2,0.3
2023,2,12,23:00,UTC,-2.1,231.5,287.4,0.2
2023,2,13,00:00,UTC,-1.5,250.3,291.4,0.2
2023,2,13,01:00,UTC,-1.1,272.6,296.4,0
2023,2,13,02:00,UTC,-1.2,271,295.6,0.1
2023,2,13,03:00,UTC,-1.9,257.3,293.5,0.1
2023,2,13,04:00,UTC,-2.4,241.1,291.6,-0.4
2023,2,13,05:00,UTC,-2,224.1,283.6,0.1
2023,2,13,06:00,UTC,-1.5,245,289.8,0.3
2023,2,13,07:00,UTC,7.3,254.6,294.3,7.1
2023,2,13,08:00,UTC,25,292.8,304.8,20.1
2023,2,13,09:00,UTC,55.4,251.5,301.1,41.3
2023,2,13,10:00,UTC,114,276.2,308.3,82.6
2023,2,13,11:00,UTC,135.8,260.3,312.1,90
2023,2,13,12:00,UTC,114.1,240.4,307.4,44.6
2023,2,13,13:00,UTC,32.6,309.8,317.3,25
2023,2,13,14:00,UTC,6.1,260,309.8,6.2
2023,2,13,15:00,UTC,-2.4,311.7,316.6,0.2
2023,2,13,16:00,UTC,-2.8,256.7,300.9,0.1
2023,2,13,17:00,UTC,-2.7,222.1,291.2,0
2023,2,13,18:00,UTC,-2.1,220.7,287.7,-0.2
2023,2,13,19:00,UTC,-2.7,217.7,280.9,-0.2
2023,2,13,20:00,UTC,-2.4,220.5,282.5,-0.2
2023,2,13,21:00,UTC,-1.7,225.7,277.1,-0.3
2023,2,13,22:00,UTC,-1.9,232.3,276.6,-0.4
2023,2,13,23:00,UTC,-1.9,224.8,269.9,-0.2
2023,2,14,00:00,UTC,-0.8,251.9,276.3,-0.5
2023,2,14,01:00,UTC,-1,254,275.9,-0.2
2023,2,14,02:00,UTC,-0.9,269.1,278.6,-0.2
2023,2,14,03:00,UTC,-0.9,278.2,282.3,-0.1
2023,2,14,04:00,UTC,-0.5,273.3,282,-0.3
2023,2,14,05:00,UTC,-0.8,279.3,284.7,-0.1
2023,2,14,06:00,UTC,0,286.1,288.8,0
2023,2,14,07:00,UTC,17.3,292,291.8,12.9
2023,2,14,08:00,UTC,24.9,294.5,297.7,19.8
2023,2,14,09:00,UTC,39.8,298.2,300.8,32.1
2023,2,14,10:00,UTC,36.4,299.7,302.7,28.7
2023,2,14,11:00,UTC,85.1,300.7,305.6,66
2023,2,14,12:00,UTC,60.8,296.1,307.6,46.5
2023,2,14,13:00,UTC,38.4,300.2,309.2,27.5
2023,2,14,14:00,UTC,10.7,299.2,307.9,5.7
2023,2,14,15:00,UTC,-0.4,300.8,307.8,0.2
2023,2,14,16:00,UTC,-0.6,291.9,302.5,-0.1
2023,2,14,17:00,UTC,-0.7,300,304.3,-0.4
2023,2,14,18:00,UTC,0.3,305.5,305.9,-0.1
2023,2,14,19:00,UTC,-0.3,286.9,301.1,-0.3
2023,2,14,20:00,UTC,-1.9,240.4,278.7,0.2
2023,2,14,21:00,UTC,-2,235.1,270.1,-0.2
2023,2,14,22:00,UTC,-1.3,232.6,265.5,-0.2
2023,2,14,23:00,UTC,-1,231.1,262.9,-0.3
2023,2,15,00:00,UTC,-1.4,229,256.5,-0.2
2023,2,15,01:00,UTC,-1.1,228.6,260.3,-0.2
2023,2,15,02:00,UTC,-1.7,229.5,253.5,-0.2
2023,2,15,03:00,UTC,-1,231.2,253,-0.3
2023,2,15,04:00,UTC,-1.5,230,250.9,-0.2
2023,2,15,05:00,UTC,-1.1,228.2,250.4,-0.4
2023,2,15,06:00,UTC,0.1,225.5,246.5,0.3
2023,2,15,07:00,UTC,16.6,225.5,265.4,11
2023,2,15,08:00,UTC,74.6,225.6,260.3,29.4
2023,2,15,09:00,UTC,126.2,224.7,266.6,86
2023,2,15,10:00,UTC,158.5,224.3,271.9,88.7
2023,2,15,11:00,UTC,161.1,224.8,276.9,105.9
2023,2,15,12:00,UTC,135.2,226,273.4,64.5
2023,2,15,13:00,UTC,83,224.7,271.7,24
2023,2,15,14:00,UTC,8.6,266.9,285.9,7.9
2023,2,15,15:00,UTC,0.4,281.8,286.9,0.2
2023,2,15,16:00,UTC,-0.3,281.6,286.1,-0.2
2023,2,15,17:00,UTC,-0.3,284.3,287.6,-0.1
2023,2,15,18:00,UTC,-0.4,287.4,290.4,0
2023,2,15,19:00,UTC,-0.2,290.1,293.2,0
2023,2,15,20:00,UTC,0.3,293.1,295.3,-0.1
2023,2,15,21:00,UTC,-0.5,295.4,298.2,-0.3
2023,2,15,22:00,UTC,-0.2,297.2,299.5,-0.2
2023,2,15,23:00,UTC,-0.7,301.2,302.9,-0.2
2023,2,16,00:00,UTC,0,301.5,304.2,-0.2
2023,2,16,01:00,UTC,-0.6,302.4,305.2,-0.1
2023,2,16,02:00,UTC,-0.3,303.5,306.2,-0.1
2023,2,16,03:00,UTC,-0.1,300.3,305,0.1
2023,2,16,04:00,UTC,-0.2,298.5,303.6,0
2023,2,16,05:00,UTC,-0.2,296.8,302.6,-0.1
2023,2,16,06:00,UTC,-0.3,296.2,301.7,0.3
2023,2,16,07:00,UTC,2.4,296.5,302,3.1
2023,2,16,08:00,UTC,10.3,297.8,303.2,8.8
2023,2,16,09:00,UTC,26.5,298.1,303.7,21.3
2023,2,16,10:00,UTC,49.2,298.6,305.1,39.6
2023,2,16,11:00,UTC,34.3,300,306.2,27.5
2023,2,16,12:00,UTC,23.3,301.2,307,19.2
2023,2,16,13:00,UTC,12.3,301.9,307.5,10.7
2023,2,16,14:00,UTC,4.6,302.3,307.2,4.2
2023,2,16,15:00,UTC,-0.8,302.4,307.3,0.3
2023,2,16,16:00,UTC,-0.9,300,306.3,0.1
2023,2,16,17:00,UTC,-0.2,299.9,305.3,-0.2
2023,2,16,18:00,UTC,-0.8,299,305.3,0.1
2023,2,16,19:00,UTC,-1,299.2,305.8,0
2023,2,16,20:00,UTC,-0.7,299.7,305.8,-0.1
2023,2,16,21:00,UTC,0,301.4,306.4,-0.1
2023,2,16,22:00,UTC,0,301.9,306.9,-0.5
2023,2,16,23:00,UTC,-1.5,280,304.7,0.2
2023,2,17,00:00,UTC,-2,245.4,294,-0.1
2023,2,17,01:00,UTC,-0.4,301.5,306.2,0.1
2023,2,17,02:00,UTC,-0.6,290,306.5,0
2023,2,17,03:00,UTC,-0.8,276.2,304.2,0.1
2023,2,17,04:00,UTC,-1.5,258.4,299.3,-0.2
2023,2,17,05:00,UTC,-0.3,296.3,305.9,-0.1
2023,2,17,06:00,UTC,0.1,295,306.8,0.4
2023,2,17,07:00,UTC,11.4,303.8,309.2,9.7
2023,2,17,08:00,UTC,30.2,304.2,310.7,23.9
2023,2,17,09:00,UTC,41.5,305.4,311,32.8
2023,2,17,10:00,UTC,51.6,306.7,312,41.4
2023,2,17,11:00,UTC,57.4,298.9,310.2,46.6
2023,2,17,12:00,UTC,44.5,299.7,308,34.9
2023,2,17,13:00,UTC,27.6,298.9,307.4,22.5
2023,2,17,14:00,UTC,9.5,299.5,306.3,7.8
2023,2,17,15:00,UTC,-0.2,299.5,305.1,0.3
2023,2,17,16:00,UTC,-0.8,296.2,303.6,-0.3
2023,2,17,17:00,UTC,-0.8,290.3,300.7,-0.2
2023,2,17,18:00,UTC,0,294.8,302.7,-0.1
2023,2,17,19:00,UTC,0.1,298.7,304.2,-0.3
2023,2,17,20:00,UTC,-0.3,297.9,304.3,0.1
2023,2,17,21:00,UTC,-0.7,297.8,303.8,-0.4
2023,2,17,22:00,UTC,0,298.3,303.8,-0.1
2023,2,17,23:00,UTC,-0.6,297.3,303.9,-0.2
2023,2,18,00:00,UTC,-0.3,299.7,303.7,-0.4
2023,2,18,01:00,UTC,0.3,298.6,304.7,-0.2
2023,2,18,02:00,UTC,-0.1,299.5,304.8,-0.3
2023,2,18,03:00,UTC,-0.2,297.1,304.2,0
2023,2,18,04:00,UTC,-0.5,293.6,303.6,-0.2
2023,2,18,05:00,UTC,-0.9,301.5,305.8,-0.2
2023,2,18,06:00,UTC,0,301.2,305.6,0.1
2023,2,18,07:00,UTC,6,299.7,304.6,4.7
2023,2,18,08:00,UTC,21.3,299.5,304.9,16.9
2023,2,18,09:00,UTC,27.4,300,307.3,22
2023,2,18,10:00,UTC,32.6,297.9,304.2,26.6
2023,2,18,11:00,UTC,33.7,296.9,303.2,26.8
2023,2,18,12:00,UTC,57.2,291,302.5,44.8
2023,2,18,13:00,UTC,35.8,291.9,301.1,27.6
2023,2,18,14:00,UTC,11.2,289.9,299.9,8.9
2023,2,18,15:00,UTC,0.1,281.3,296.7,0.5
2023,2,18,16:00,UTC,0.1,285.6,296.3,-0.1
2023,2,18,17:00,UTC,0.1,288.7,296.3,0
2023,2,18,18:00,UTC,-0.4,280.1,293.2,0
2023,2,18,19:00,UTC,-0.4,280.1,292.2,-0.2
2023,2,18,20:00,UTC,0,281.1,291.5,0
2023,2,18,21:00,UTC,-0.5,264.6,285.1,-0.2
2023,2,18,22:00,UTC,-0.9,271.9,285.5,-0.1
2023,2,18,23:00,UTC,0.2,276.1,287.2,-0.1
2023,2,19,00:00,UTC,-0.2,279.9,288,-0.3
2023,2,19,01:00,UTC,0.1,282.2,288.5,0
2023,2,19,02:00,UTC,-0.1,282.1,287.7,-0.2
2023,2,19,03:00,UTC,-0.7,276.1,285.3,-0.3
2023,2,19,04:00,UTC,-0.2,278.2,284.9,-0.1
2023,2,19,05:00,UTC,-0.6,275.2,283.6,-0.2
2023,2,19,06:00,UTC,1.6,271.7,282.7,1.7
2023,2,19,07:00,UTC,20.9,269.5,281.7,16.5
2023,2,19,08:00,UTC,32,277.2,284.3,25.4
2023,2,19,09:00,UTC,47.8,276.5,284.9,38.8
2023,2,19,10:00,UTC,63.7,276.7,286.1,50
2023,2,19,11:00,UTC,69.6,272.5,285.8,55.3
2023,2,19,12:00,UTC,66.6,271.5,286.6,52.7
2023,2,19,13:00,UTC,38.7,279.5,288.4,31.1
2023,2,19,14:00,UTC,11.5,272.6,285.5,9.5
2023,2,19,15:00,UTC,1,282.4,287.7,0.6
2023,2,19,16:00,UTC,-0.5,280.4,287.3,-0.2
2023,2,19,17:00,UTC,-0.4,276.8,285.9,-0.2
2023,2,19,18:00,UTC,-0.7,274.1,285.5,-0.3
2023,2,19,19:00,UTC,-1.6,273.5,284.1,-0.2
2023,2,19,20:00,UTC,-1,271.8,283,-0.2
2023,2,19,21:00,UTC,-0.6,263.6,279.5,-0.2
2023,2,19,22:00,UTC,-0.7,262.9,275.3,-0.4
2023,2,19,23:00,UTC,-0.5,265.1,278.6,-0.2
2023,2,20,00:00,UTC,-0.4,270.3,277.6,-0.2
2023,2,20,01:00,UTC,-0.9,252.4,276.2,-0.3
2023,2,20,02:00,UTC,-0.7,228.9,268.7,-0.4
2023,2,20,03:00,UTC,-0.5,255.9,271.4,-0.1
2023,2,20,04:00,UTC,-0.8,223.3,257.9,-0.4
2023,2,20,05:00,UTC,-0.4,251,267.7,-0.1
2023,2,20,06:00,UTC,2.8,240.8,262.4,2.3
2023,2,20,07:00,UTC,31.2,225.7,255.6,23.5
2023,2,20,08:00,UTC,52.5,259.9,270.1,41
2023,2,20,09:00,UTC,77.4,255.6,271.3,61.9
2023,2,20,10:00,UTC,71.5,260.9,271.3,56.7
2023,2,20,11:00,UTC,85.2,248.7,268.2,66.3
2023,2,20,12:00,UTC,71.7,259.8,270.9,55.8
2023,2,20,13:00,UTC,45.5,247.7,267.5,36.3
2023,2,20,14:00,UTC,28.4,240.2,264.2,21.8
2023,2,20,15:00,UTC,2.5,240.3,261.9,1.4
2023,2,20,16:00,UTC,-0.8,230.7,252.2,-0.4
2023,2,20,17:00,UTC,-0.4,240.4,256.2,-0.3
2023,2,20,18:00,UTC,-0.4,246.6,261.7,-0.3
2023,2,20,19:00,UTC,-1,238.9,257.9,-0.2
2023,2,20,20:00,UTC,-1.4,211.1,248.7,-0.2
2023,2,20,21:00,UTC,-1.4,209.1,233.9,-0.2
2023,2,20,22:00,UTC,0,235,248.9,-0.2
2023,2,20,23:00,UTC,-1,197.3,230.6,-0.2
2023,2,21,00:00,UTC,-0.9,193.5,219.9,-0.3
2023,2,21,01:00,UTC,-0.8,219.5,233.3,-0.2
2023,2,21,02:00,UTC,-1,215.9,231.5,-0.2
2023,2,21,03:00,UTC,0.8,238.7,240.9,-0.1
2023,2,21,04:00,UTC,0.4,249.1,247.9,-0.1
2023,2,21,05:00,UTC,0.1,232.9,244.5,0
2023,2,21,06:00,UTC,3,206.5,232.8,2.3
2023,2,21,07:00,UTC,33.9,199.1,223.1,25.4
2023,2,21,08:00,UTC,88.3,192.3,225.5,46.9
2023,2,21,09:00,UTC,144.8,185,227.7,112
2023,2,21,10:00,UTC,184,185.7,231.5,133.2
2023,2,21,11:00,UTC,180,189.2,239.5,130.9
2023,2,21,12:00,UTC,140.9,187.8,236.2,90.4
2023,2,21,13:00,UTC,99.2,186.6,232.6,42.9
2023,2,21,14:00,UTC,25.5,186.5,221.3,15.4
2023,2,21,15:00,UTC,2.7,186.1,217.4,2
2023,2,21,16:00,UTC,-1.6,183.7,210.9,-0.1
2023,2,21,17:00,UTC,-1.4,181.6,207.1,-0.2
2023,2,21,18:00,UTC,0,181.2,202.1,-0.2
2023,2,21,19:00,UTC,-0.3,179.5,201.4,-0.1
2023,2,21,20:00,UTC,-1.2,178.2,197.9,-0.1
2023,2,21,21:00,UTC,-0.5,177.1,194.9,-0.2
2023,2,21,22:00,UTC,-1.1,174.7,195.8,-0.2
2023,2,21,23:00,UTC,-0.4,175,194.4,-0.2
2023,2,22,00:00,UTC,-1.2,173.8,191.3,-0.2
2023,2,22,01:00,UTC,0.1,185.5,196.7,-0.2
2023,2,22,02:00,UTC,-0.6,191.4,199.2,-0.1
2023,2,22,03:00,UTC,-0.6,195.7,203.4,-0.1
2023,2,22,04:00,UTC,-0.2,193.6,203.2,-0.1
2023,2,22,05:00,UTC,-0.3,199.5,207.1,-0.2
2023,2,22,06:00,UTC,3.8,191.3,204.7,3.1
2023,2,22,07:00,UTC,37.2,175.9,198.1,24.9
2023,2,22,08:00,UTC,81,175.3,203.9,56.9
2023,2,22,09:00,UTC,127.4,207.1,222.1,96.4
2023,2,22,10:00,UTC,161.6,171.2,216.3,131.4
2023,2,22,11:00,UTC,199,173,220.1,145.8
2023,2,22,12:00,UTC,172.6,174.2,220.6,110.4
2023,2,22,13:00,UTC,120.9,174.3,214.3,49.3
2023,2,22,14:00,UTC,32.1,186.8,217,21.3
2023,2,22,15:00,UTC,1.7,180.4,213.2,1.6
2023,2,22,16:00,UTC,-1.4,177.2,207.2,-0.2
2023,2,22,17:00,UTC,-1.2,181.1,207.9,-0.2
2023,2,22,18:00,UTC,-0.8,193.1,215,-0.3
2023,2,22,19:00,UTC,-1.1,181.7,207.8,-0.4
2023,2,22,20:00,UTC,-0.8,179.6,225.3,-0.3
2023,2,22,21:00,UTC,-0.5,215.1,223.1,-0.3
2023,2,22,22:00,UTC,0.1,246,241.2,-0.2
2023,2,22,23:00,UTC,0.6,252.1,247.7,-0.3
2023,2,23,00:00,UTC,0.4,254.5,252.9,-0.2
2023,2,23,01:00,UTC,-0.5,253.6,255.1,0
2023,2,23,02:00,UTC,-0.5,257,255.4,-0.1
2023,2,23,03:00,UTC,-0.7,258.5,254.7,0
2023,2,23,04:00,UTC,-0.4,261.6,258.5,-0.2
2023,2,23,05:00,UTC,-0.4,260.9,263.6,-0.2
2023,2,23,06:00,UTC,3.1,266,266.7,2.3
2023,2,23,07:00,UTC,9.8,269.3,270.3,8
2023,2,23,08:00,UTC,22.7,270.1,272.6,18.3
2023,2,23,09:00,UTC,28.6,270.5,273.7,23.3
2023,2,23,10:00,UTC,36.3,269.6,273.8,30.1
2023,2,23,11:00,UTC,43.1,270,273.4,35.3
2023,2,23,12:00,UTC,57,271.9,276.6,46.7
2023,2,23,13:00,UTC,66.2,265.1,276.2,52.5
2023,2,23,14:00,UTC,20.6,265.7,275.1,16.6
2023,2,23,15:00,UTC,8.4,268,274.9,6.4
2023,2,23,16:00,UTC,-1.1,268.5,274.5,-0.2
2023,2,23,17:00,UTC,-0.5,270.3,275.1,-0.2
2023,2,23,18:00,UTC,-0.7,271.3,276,-0.1
2023,2,23,19:00,UTC,-0.1,272.3,276.5,-0.1
2023,2,23,20:00,UTC,-0.7,272.9,276.6,-0.1
2023,2,23,21:00,UTC,-0.1,274,277.1,-0.2
2023,2,23,22:00,UTC,-0.1,275.1,278.3,-0.3
2023,2,23,23:00,UTC,-0.2,273.2,277.8,-0.3
2023,2,24,00:00,UTC,0,274.6,276.9,-0.1
2023,2,24,01:00,UTC,-0.9,273.8,277,-0.2
2023,2,24,02:00,UTC,-0.7,227.6,260.9,-0.4
2023,2,24,03:00,UTC,-0.5,266.3,271.9,-0.1
2023,2,24,04:00,UTC,-0.4,273,274.8,-0.1
2023,2,24,05:00,UTC,-0.2,272.3,275.4,-0.2
2023,2,24,06:00,UTC,3,273.3,276,2.6
2023,2,24,07:00,UTC,14.4,272,276.1,11.8
2023,2,24,08:00,UTC,46.5,271.5,277.2,37.2
2023,2,24,09:00,UTC,70.6,269.7,277.2,55.7
2023,2,24,10:00,UTC,93,272.3,279.6,71.7
2023,2,24,11:00,UTC,86.4,272.6,281,67.4
2023,2,24,12:00,UTC,102.6,271.5,282.6,79.7
2023,2,24,13:00,UTC,81.9,255,277.3,62.5
2023,2,24,14:00,UTC,31.5,231.9,265.6,23.2
2023,2,24,15:00,UTC,7.4,275,275.4,5
2023,2,24,16:00,UTC,-0.5,269.8,277.7,-0.3
2023,2,24,17:00,UTC,-0.8,281.2,283.5,-0.1
2023,2,24,18:00,UTC,-0.6,260.3,277.6,-0.3
2023,2,24,19:00,UTC,-0.7,255.4,275.2,-0.2
2023,2,24,20:00,UTC,-0.8,259.7,277.7,-0.4
2023,2,24,21:00,UTC,-1.1,253.4,276,-0.3
2023,2,24,22:00,UTC,-0.5,227,262.9,-0.4
2023,2,24,23:00,UTC,-1.5,212.2,253.5,-0.4
2023,2,25,00:00,UTC,-1.4,212.4,250.2,-0.5
2023,2,25,01:00,UTC,-1.6,208.1,246.4,-0.4
2023,2,25,02:00,UTC,-1.2,198.9,238.4,-0.4
2023,2,25,03:00,UTC,-1.1,192.5,231.9,-0.5
2023,2,25,04:00,UTC,-1.2,190.1,223.2,-0.4
2023,2,25,05:00,UTC,-1.4,188.1,214.8,-0.4
2023,2,25,06:00,UTC,7.1,185.8,211.2,6.1
2023,2,25,07:00,UTC,65.2,183.4,210.2,23.6
2023,2,25,08:00,UTC,137.8,183.7,216.7,73.7
2023,2,25,09:00,UTC,198.6,185.6,227.3,156.4
2023,2,25,10:00,UTC,233.4,187.3,237.2,178.9
2023,2,25,11:00,UTC,238.6,189.8,245.1,175.4
2023,2,25,12:00,UTC,209.8,189.8,248.5,139.5
2023,2,25,13:00,UTC,153.8,191.3,239.7,58.9
2023,2,25,14:00,UTC,76.3,193.2,233.4,20.4
2023,2,25,15:00,UTC,6,192.2,226.4,4.8
2023,2,25,16:00,UTC,-1.9,191,220.1,-0.3
2023,2,25,17:00,UTC,-1.3,191,217,-0.3
2023,2,25,18:00,UTC,-0.5,190.8,213.5,-0.4
2023,2,25,19:00,UTC,-1.9,190.7,210.9,-0.4
2023,2,25,20:00,UTC,-1.7,187.9,209.3,-0.2
2023,2,25,21:00,UTC,-0.3,199.1,210.5,-0.3
2023,2,25,22:00,UTC,-0.9,203.7,216.7,-0.2
2023,2,25,23:00,UTC,0,207.2,216.5,-0.2
2023,2,26,00:00,UTC,0.1,250.5,232.7,-0.2
2023,2,26,01:00,UTC,-0.1,255.2,241.1,-0.1
2023,2,26,02:00,UTC,0.3,257.7,246.1,-0.1
2023,2,26,03:00,UTC,-0.2,260,249.7,0
2023,2,26,04:00,UTC,-0.7,255.5,250.5,-0.2
2023,2,26,05:00,UTC,0.1,254.5,251.8,0
2023,2,26,06:00,UTC,12.7,247.1,251.5,9.7
2023,2,26,07:00,UTC,46,240.5,253.1,34.9
2023,2,26,08:00,UTC,69.7,231.9,251.1,52.5
2023,2,26,09:00,UTC,128.5,220.4,258.5,102.5
2023,2,26,10:00,UTC,215.6,204.8,254.8,160.7
2023,2,26,11:00,UTC,258.2,198.3,259.9,188.5
2023,2,26,12:00,UTC,150.5,228.8,263.9,110.9
2023,2,26,13:00,UTC,73.7,253.7,268.5,56.7
2023,2,26,14:00,UTC,45.3,253.1,268.8,34.4
2023,2,26,15:00,UTC,5.8,264.5,270,4.9
2023,2,26,16:00,UTC,0.4,271,271.9,-0.1
2023,2,26,17:00,UTC,0.5,276,274.2,0.1
2023,2,26,18:00,UTC,-0.7,277.3,275.6,-0.2
2023,2,26,19:00,UTC,-0.2,262.5,272.1,0
2023,2,26,20:00,UTC,0.1,275,275.6,-0.1
2023,2,26,21:00,UTC,-0.7,279.5,285,-0.1
2023,2,26,22:00,UTC,0.1,280.9,279,0.2
2023,2,26,23:00,UTC,-0.9,274.6,276.4,-0.1
2023,2,27,00:00,UTC,0.1,280.8,279.4,-0.3
2023,2,27,01:00,UTC,-1,277.8,278.9,-0.3
2023,2,27,02:00,UTC,0,272.3,278.8,-0.3
2023,2,27,03:00,UTC,-1.2,220.7,254.2,-0.2
2023,2,27,04:00,UTC,-1.4,215.3,245.8,-0.3
2023,2,27,05:00,UTC,-1.4,231.3,249,-0.2
2023,2,27,06:00,UTC,13,248.3,256.7,9.1
2023,2,27,07:00,UTC,40.4,266.6,271.2,30.2
2023,2,27,08:00,UTC,73.6,263.8,274.2,56.1
2023,2,27,09:00,UTC,69,271.2,284.7,53.8
2023,2,27,10:00,UTC,100.9,264.1,297.6,77.1
2023,2,27,11:00,UTC,106.9,261.8,301,79.9
2023,2,27,12:00,UTC,101,248,303.4,73
2023,2,27,13:00,UTC,93.5,267,307.5,61.6
2023,2,27,14:00,UTC,46.2,245,306,33.8
2023,2,27,15:00,UTC,3.7,237.8,305,4.7
2023,2,27,16:00,UTC,-1,281.4,310.2,0.2
2023,2,27,17:00,UTC,-2,243.6,300.7,0
2023,2,27,18:00,UTC,-2,235.3,292.3,-0.1
2023,2,27,19:00,UTC,-2.7,209,283.1,-0.1
2023,2,27,20:00,UTC,-2.2,202,278.1,-0.1
