Year,m,d,Time,Time zone,Diffuse radiation (W/m2),Direct solar radiation (W/m2),Global radiation (W/m2),Long wave solar radiation (W/m2),Long wave outgoing solar radiation (W/m2),Radiation balance (W/m2),Reflected radiation (W/m2),Sunshine duration (s),Ultraviolet irradiance (index)
2022,3,22,21:00,UTC,0,-,-2.3,231.4,296.4,-63.5,-3.9,0,-
2022,3,22,22:00,UTC,0,-,-2.2,234,293.4,-58.3,-3.4,0,-
2022,3,22,23:00,UTC,0,-,-2.2,236,292.4,-55.2,-3.4,0,-
2022,3,23,00:00,UTC,0.2,-,-2,237.9,290.9,-52,-2.9,0,-
2022,3,23,01:00,UTC,0.8,-,-1.7,236.9,286.8,-49,-2.5,0,-
2022,3,23,02:00,UTC,0.2,-,-2,236.4,286.7,-49.4,-2.9,0,-
2022,3,23,03:00,UTC,0.1,-,-2.1,235.6,282.2,-45.8,-2.9,0,-
2022,3,23,04:00,UTC,1.5,-,0.7,238.1,285.5,-44.5,-2.3,0,-
2022,3,23,05:00,UTC,30.3,-,38.2,237.5,284.4,-20.8,12.1,60,-
2022,3,23,06:00,UTC,85.4,-,127.1,252.3,295.8,41.1,42.6,60,-
2022,3,23,07:00,UTC,109.8,-,265.6,250.4,304.7,124.4,86.9,60,-
2022,3,23,08:00,UTC,143.5,-,187.2,254.6,307.9,67.9,66,0,-
2022,3,23,09:00,UTC,212,-,296.4,268.1,318,139.4,107.1,30,-
2022,3,23,10:00,UTC,271.7,-,309,276.1,323.7,149,112.4,0,-
2022,3,23,11:00,UTC,218,-,225.4,278.1,325.3,97.1,81,0,-
2022,3,23,12:00,UTC,248.4,-,300.4,312.9,331.5,173.2,108.7,0,-
2022,3,23,13:00,UTC,194.1,-,352.6,273.6,332.1,168.6,125.5,60,-
2022,3,23,14:00,UTC,92.7,-,225.8,270.5,328,106.8,61.5,60,-
2022,3,23,15:00,UTC,68.9,-,77.2,289.5,322.8,24.6,19.4,0,-
2022,3,23,16:00,UTC,20.7,-,17.6,283.9,318.9,-17.4,0,0,-
2022,3,23,17:00,UTC,0.2,-,-1,305.1,320.1,-9.8,-6.2,0,-
2022,3,23,18:00,UTC,0.3,-,-1.4,308.9,320.4,-5.7,-7.2,0,-
2022,3,23,19:00,UTC,0,-,-1.4,308.5,320.3,-6.3,-7,0,-
2022,3,23,20:00,UTC,0,-,-1.5,301.8,320.6,-13.6,-6.7,0,-
2022,3,23,21:00,UTC,0.2,-,-1.6,292.7,321.2,-23.9,-6.2,0,-
2022,3,23,22:00,UTC,0.8,-,-2.1,279.8,319.7,-35.4,-6.5,0,-
2022,3,23,23:00,UTC,0.2,-,-2.2,268.6,317.6,-46.4,-4.9,0,-
2022,3,24,00:00,UTC,0.4,-,-1.6,293.9,319.3,-22.6,-4.5,0,-
2022,3,24,01:00,UTC,0,-,-2.2,326.3,322.1,5.9,-4,0,-
2022,3,24,02:00,UTC,0.7,-,-2.1,296.8,321.1,-22.1,-4.3,0,-
2022,3,24,03:00,UTC,1.1,-,-2.5,266.4,311.7,-43.3,-4.5,0,-
2022,3,24,04:00,UTC,3.3,-,1.5,292.1,309.1,-11.7,-3.8,0,-
2022,3,24,05:00,UTC,26.4,-,33,222.4,301.3,-51.3,5.4,15,-
2022,3,24,06:00,UTC,46.8,-,170.9,221.3,301.3,50.8,40.1,60,-
2022,3,24,07:00,UTC,46.6,-,275.4,219.4,308.2,115,71.7,60,-
2022,3,24,08:00,UTC,46.9,-,363.1,219,314.3,174.1,93.8,60,-
2022,3,24,09:00,UTC,56.9,-,424,219.6,321.1,194.5,128,60,-
2022,3,24,10:00,UTC,56.9,-,450.7,221.5,326.9,200.5,144.7,60,-
2022,3,24,11:00,UTC,57.1,-,446.9,222.7,330.9,184.2,154.5,60,-
2022,3,24,12:00,UTC,49.2,-,408.1,223.8,334.8,143.9,153.2,60,-
2022,3,24,13:00,UTC,49,-,339.6,222.1,330.7,112.4,118.6,60,-
2022,3,24,14:00,UTC,42.9,-,248,222.9,323.9,83.1,63.8,60,-
2022,3,24,15:00,UTC,36.2,-,146.7,222.5,312,29.5,27.7,60,-
2022,3,24,16:00,UTC,26.8,-,28.2,221.9,300.4,-56.6,6.3,0,-
2022,3,24,17:00,UTC,0.6,-,-1.2,226.5,292.3,-64.1,-2.8,0,-
2022,3,24,18:00,UTC,0,-,-2.2,227.1,289.5,-61.4,-3.2,0,-
2022,3,24,19:00,UTC,0.1,-,-2.3,222.5,284.7,-61.5,-3.1,0,-
2022,3,24,20:00,UTC,0.1,-,-2.8,218.8,283.5,-63.7,-3.8,0,-
2022,3,24,21:00,UTC,0,-,-2.3,215.8,281.1,-64.2,-3.5,0,-
2022,3,24,22:00,UTC,0,-,-2.3,220.6,282.1,-59.9,-3.9,0,-
2022,3,24,23:00,UTC,0.2,-,-1.3,266.3,288.9,-20.3,-3.6,0,-
2022,3,25,00:00,UTC,0.1,-,-0.8,266.7,289.5,-20.9,-2.8,0,-
2022,3,25,01:00,UTC,0.2,-,-0.8,275.7,290.9,-13.1,-2.9,0,-
2022,3,25,02:00,UTC,0.1,-,-0.4,287.8,294.1,-4,-2.7,0,-
2022,3,25,03:00,UTC,0,-,-0.3,293.5,296.8,-1.1,-2.5,0,-
2022,3,25,04:00,UTC,1.5,-,1.1,291.6,295.6,-1.3,-1.6,0,-
2022,3,25,05:00,UTC,17.6,-,18,292.4,295.9,4.9,9.6,0,-
2022,3,25,06:00,UTC,33.6,-,36.3,292.2,296.6,8.5,23.3,0,-
2022,3,25,07:00,UTC,45.2,-,50,292.7,297.5,11.4,33.8,0,-
2022,3,25,08:00,UTC,132,-,138.5,293.4,300.8,30.7,100.5,0,-
2022,3,25,09:00,UTC,151.3,-,157.2,292.5,303.6,35.2,110.9,0,-
2022,3,25,10:00,UTC,296.3,-,304.4,294.5,307,76.8,215.1,0,-
2022,3,25,11:00,UTC,167.6,-,176.1,296.8,308.2,42,122.7,0,-
2022,3,25,12:00,UTC,196.3,-,205.2,296.2,309.1,49.5,142.8,0,-
2022,3,25,13:00,UTC,127,-,131.5,295.2,306,30.2,90.4,0,-
2022,3,25,14:00,UTC,87.2,-,89.6,295.8,304.9,21,59.5,0,-
2022,3,25,15:00,UTC,52.9,-,54.1,294.6,302.9,10.9,34.9,0,-
2022,3,25,16:00,UTC,12.5,-,13.3,293.3,300.8,-0.6,6.5,0,-
2022,3,25,17:00,UTC,0.5,-,0.1,292.6,299.3,-3.8,-2.8,0,-
2022,3,25,18:00,UTC,0.4,-,-0.8,291.5,298.5,-3.8,-4.1,0,-
2022,3,25,19:00,UTC,0.1,-,-0.7,287,296,-6.2,-3.5,0,-
2022,3,25,20:00,UTC,0,-,-1,284.8,294.2,-6.7,-3.7,0,-
2022,3,25,21:00,UTC,0.1,-,-0.7,284.6,293.4,-5.9,-3.6,0,-
2022,3,25,22:00,UTC,0,-,-0.9,282.4,292.1,-6.6,-3.9,0,-
2022,3,25,23:00,UTC,0,-,-0.7,283.7,293,-5.9,-4,0,-
2022,3,26,00:00,UTC,0,-,-0.5,281.8,292,-7.1,-3.5,0,-
2022,3,26,01:00,UTC,0,-,-0.8,282.3,291.3,-5.8,-4.1,0,-
2022,3,26,02:00,UTC,0.3,-,-1.1,274.2,290.4,-12.4,-4.8,0,-
2022,3,26,03:00,UTC,0,-,-1.1,260.9,284.6,-20.6,-4.3,0,-
2022,3,26,04:00,UTC,2.2,-,2.5,266,285.4,-15.1,-1.8,0,-
2022,3,26,05:00,UTC,22.2,-,22.6,275.4,286.7,-0.8,12,0,-
2022,3,26,06:00,UTC,77.4,-,79.1,273.5,287.5,13.6,51.5,0,-
2022,3,26,07:00,UTC,170.1,-,176.3,255.2,289.1,27.5,114.8,0,-
2022,3,26,08:00,UTC,166.3,-,184.1,252.5,290,28.5,118.1,0,-
2022,3,26,09:00,UTC,201.5,-,208.8,278.2,295.9,53.3,137.8,0,-
2022,3,26,10:00,UTC,255,-,335.4,248.6,296.9,62.8,224.4,0,-
2022,3,26,11:00,UTC,225.1,-,235.5,250.9,295.8,37.1,153.6,0,-
2022,3,26,12:00,UTC,192.6,-,405.8,243.2,300.5,55.8,292.8,40,-
2022,3,26,13:00,UTC,161.4,-,454.2,236.5,299.7,84.4,306.6,60,-
2022,3,26,14:00,UTC,75.1,-,283.6,213.5,289,65,143.1,60,-
2022,3,26,15:00,UTC,35.1,-,158.2,198.4,282.2,17.6,56.7,60,-
2022,3,26,16:00,UTC,22.9,-,45.6,196.7,277.1,-48.2,13.5,35,-
2022,3,26,17:00,UTC,0.8,-,-0.5,196.2,272.6,-73.5,-3.3,0,-
2022,3,26,18:00,UTC,0,-,-2.5,195.6,266.3,-69.3,-3.8,0,-
2022,3,26,19:00,UTC,0,-,-2.8,194.6,264.2,-68.5,-4,0,-
2022,3,26,20:00,UTC,0,-,-2.5,194.4,257.5,-61.9,-3.8,0,-
2022,3,26,21:00,UTC,0,-,-2.6,190,259.1,-67.6,-4.1,0,-
2022,3,26,22:00,UTC,0,-,-2.8,189.5,257,-66.5,-3.8,0,-
2022,3,26,23:00,UTC,0,-,-2.6,188.2,255,-65.5,-3.9,0,-
2022,3,27,00:00,UTC,0,-,-2.4,189.7,256.6,-65.3,-4,0,-
2022,3,27,01:00,UTC,0,-,-2.4,189.8,255.1,-63.9,-3.9,0,-
2022,3,27,02:00,UTC,0,-,-2.3,193.3,257.2,-62,-4.2,0,-
2022,3,27,03:00,UTC,0,-,-2.1,189.5,253.5,-62.5,-3.6,0,-
2022,3,27,04:00,UTC,4.4,-,6.6,187.7,253.1,-60.3,1.4,0,-
2022,3,27,05:00,UTC,28.5,-,78.2,189.5,254.2,-9.7,23.3,60,-
2022,3,27,06:00,UTC,64.2,-,206.7,195.5,264.1,38.7,99.3,60,-
2022,3,27,07:00,UTC,54.9,-,303.9,193.9,271.1,71,155.7,60,-
2022,3,27,08:00,UTC,82,-,404.1,200.8,280.1,121.6,203.3,60,-
2022,3,27,09:00,UTC,114.1,-,435.7,206.2,292.4,105.3,244.2,60,-
2022,3,27,10:00,UTC,71.6,-,480.1,202.5,297.7,102.4,282.4,60,-
2022,3,27,11:00,UTC,119.2,-,398.8,210,300.2,77.5,231.1,60,-
2022,3,27,12:00,UTC,136.6,-,335.2,215.5,298.7,65.4,186.6,60,-
2022,3,27,13:00,UTC,195.2,-,274,229.9,297.4,66,140.5,60,-
2022,3,27,14:00,UTC,147.4,-,157.9,234,292.6,23.4,75.9,0,-
2022,3,27,15:00,UTC,85.6,-,86.7,242.1,289.2,-1.4,41,0,-
2022,3,27,16:00,UTC,23.5,-,23.6,257.4,286.2,-14.6,9.4,0,-
2022,3,27,17:00,UTC,0.7,-,1.1,263,285.3,-18.9,-2.3,0,-
2022,3,27,18:00,UTC,0,-,-1.2,263.4,282.7,-16.6,-3.9,0,-
2022,3,27,19:00,UTC,0,-,-0.9,262.2,282,-17.5,-3.2,0,-
2022,3,27,20:00,UTC,0,-,-0.7,265.5,281,-12.8,-3.3,0,-
2022,3,27,21:00,UTC,0,-,-0.9,265.9,280.2,-12.1,-3.2,0,-
2022,3,27,22:00,UTC,0,-,-0.5,266.7,279.7,-10.4,-3.1,0,-
2022,3,27,23:00,UTC,0,-,-0.8,267.3,278.5,-8.9,-3.2,0,-
2022,3,28,00:00,UTC,0,-,-0.6,267.2,277.9,-8.1,-3.2,0,-
2022,3,28,01:00,UTC,0,-,-0.7,260.9,275.9,-12.5,-3.2,0,-
2022,3,28,02:00,UTC,0.1,-,-0.6,258.3,274.4,-13.9,-2.8,0,-
2022,3,28,03:00,UTC,0,-,-0.8,250.6,272.4,-19.5,-3.1,0,-
2022,3,28,04:00,UTC,6.4,-,7,246.1,271.1,-19.6,1.6,0,-
2022,3,28,05:00,UTC,53.5,-,53.8,225.8,268.2,-16.5,27.9,0,-
2022,3,28,06:00,UTC,124.8,-,152.8,221.2,271.4,22.8,79.7,0,-
2022,3,28,07:00,UTC,142.2,-,247.5,217.1,275.4,60.8,128.4,60,-
2022,3,28,08:00,UTC,130,-,316.9,212,282.9,91.1,154.9,60,-
2022,3,28,09:00,UTC,204.8,-,222.1,238.4,288.3,56.3,115.9,0,-
2022,3,28,10:00,UTC,169.2,-,477.7,213.5,296,129.2,265.9,60,-
2022,3,28,11:00,UTC,96.8,-,466.5,203.8,298.6,105.3,266.4,60,-
2022,3,28,12:00,UTC,55.5,-,435.7,200.5,301.6,80.2,254.3,60,-
2022,3,28,13:00,UTC,52.1,-,373.2,202.7,301.9,66,208,60,-
2022,3,28,14:00,UTC,48.8,-,276.1,205.7,296.9,70.3,114.6,60,-
2022,3,28,15:00,UTC,41.7,-,170.6,205.1,289,32.5,54.2,60,-
2022,3,28,16:00,UTC,38.3,-,59.9,217,282.5,-26.5,20.9,60,-
2022,3,28,17:00,UTC,4.6,-,3.1,201.8,273.3,-67.3,-1.1,0,-
2022,3,28,18:00,UTC,0,-,-2.4,199.7,268.1,-67.2,-3.5,0,-
2022,3,28,19:00,UTC,0,-,-2.4,197.7,265.3,-66.6,-3.3,0,-
2022,3,28,20:00,UTC,0,-,-2.2,195.2,265,-68.3,-3.6,0,-
2022,3,28,21:00,UTC,0,-,-2.4,193.6,263.3,-68.5,-3.6,0,-
2022,3,28,22:00,UTC,0,-,-2.6,189.3,260,-69.6,-3.7,0,-
2022,3,28,23:00,UTC,0,-,-2.3,189.6,259.4,-68.2,-3.9,0,-
2022,3,29,00:00,UTC,0,-,-2,211.4,261.4,-48.2,-3.8,0,-
2022,3,29,01:00,UTC,0,-,-2.3,206,261,-53.3,-4,0,-
2022,3,29,02:00,UTC,0,-,-1.7,215.6,262,-44,-4.1,0,-
2022,3,29,03:00,UTC,0,-,-1.8,210.9,260.3,-47.3,-3.9,0,-
2022,3,29,04:00,UTC,7,-,9.1,218.1,262,-36,1.2,0,-
2022,3,29,05:00,UTC,46.8,-,69.6,199.5,262.2,-15.7,22.6,60,-
2022,3,29,06:00,UTC,81.9,-,166.6,205.7,269.3,33.5,69.5,60,-
2022,3,29,07:00,UTC,132.1,-,284.4,217.1,280.7,96.3,124.6,60,-
2022,3,29,08:00,UTC,123.3,-,389.6,219.7,291.7,153.4,164.1,60,-
2022,3,29,09:00,UTC,166.9,-,392,225.5,300.3,134.7,182.6,60,-
2022,3,29,10:00,UTC,274.9,-,333.5,264.5,305.7,133.4,159,0,-
2022,3,29,11:00,UTC,217.5,-,228.2,282.5,307.4,95.9,107.5,0,-
2022,3,29,12:00,UTC,255,-,303.1,276.5,308,127,144.5,0,-
2022,3,29,13:00,UTC,168.5,-,172.5,284.9,305.8,71.5,80,0,-
2022,3,29,14:00,UTC,94.4,-,96.8,289.7,301.2,33.3,51.9,0,-
2022,3,29,15:00,UTC,97.2,-,95.4,281.5,301.2,26.4,49.2,0,-
2022,3,29,16:00,UTC,34.3,-,35.2,236.2,291.4,-35.8,15.8,0,-
2022,3,29,17:00,UTC,2.3,-,1.8,239.2,287.7,-44.5,-2.2,0,-
2022,3,29,18:00,UTC,0,-,-2.1,251.5,288.4,-34.5,-4.5,0,-
2022,3,29,19:00,UTC,0,-,-1.4,265.6,290,-21.3,-4.4,0,-
2022,3,29,20:00,UTC,0,-,-1.4,263.4,288.8,-22.6,-4.2,0,-
2022,3,29,21:00,UTC,0,-,-1.7,265.9,289,-20.2,-4.6,0,-
2022,3,29,22:00,UTC,0.1,-,-1.3,264.9,288.6,-20.7,-4.3,0,-
2022,3,29,23:00,UTC,0,-,-1.1,277.4,290,-9.5,-4.1,0,-
2022,3,30,00:00,UTC,0,-,-1.6,243.2,284.8,-38.9,-4.3,0,-
2022,3,30,01:00,UTC,0,-,-1.4,268.8,286.7,-15.1,-4.3,0,-
2022,3,30,02:00,UTC,0,-,-2.2,222.7,276.4,-52.2,-3.7,0,-
2022,3,30,03:00,UTC,0,-,-1.4,248.2,279.6,-29.3,-3.5,0,-
2022,3,30,04:00,UTC,5.4,-,6.6,248.9,280.8,-26,0.8,0,-
2022,3,30,05:00,UTC,42.5,-,43.6,229.9,280.7,-27.6,20.3,0,-
2022,3,30,06:00,UTC,107,-,116.8,233.8,285.2,7.6,57.9,0,-
2022,3,30,07:00,UTC,124.8,-,190.9,228,288,38.6,92.3,60,-
2022,3,30,08:00,UTC,153.9,-,303.2,227.2,295.9,91.1,143.5,60,-
2022,3,30,09:00,UTC,155.2,-,389.8,228.5,302.5,116.2,199.7,60,-
2022,3,30,10:00,UTC,255.7,-,296.8,264.1,306.7,99.5,154.7,0,-
2022,3,30,11:00,UTC,243.9,-,356.5,260.6,313.6,117.2,186.4,40,-
2022,3,30,12:00,UTC,236.6,-,372.6,257.9,315.5,117.1,198,30,-
2022,3,30,13:00,UTC,228.9,-,487.4,258.4,317.8,175.4,252.6,60,-
2022,3,30,14:00,UTC,182.1,-,210.4,260,311.5,60.5,98.4,5,-
2022,3,30,15:00,UTC,138.8,-,211.4,275.8,309.2,93.7,84.4,55,-
2022,3,30,16:00,UTC,33.9,-,35.5,229.1,295,-43.7,13.3,0,-
2022,3,30,17:00,UTC,4.4,-,2.9,231.7,290.5,-54.2,-1.7,0,-
2022,3,30,18:00,UTC,0,-,-1.7,246.9,289.3,-40.3,-3.8,0,-
2022,3,30,19:00,UTC,0.1,-,-2.3,219.1,283.9,-63.1,-4.1,0,-
2022,3,30,20:00,UTC,0,-,-2.4,215.8,279.4,-62.3,-3.7,0,-
2022,3,30,21:00,UTC,0,-,-2.2,212.7,278.5,-64.3,-3.7,0,-
2022,3,30,22:00,UTC,0,-,-2.3,212.7,276.2,-62.2,-3.7,0,-
2022,3,30,23:00,UTC,0,-,-2.1,218,274.2,-54.8,-3.5,0,-
2022,3,31,00:00,UTC,0,-,-1,263.1,281.5,-15.9,-3.5,0,-
2022,3,31,01:00,UTC,0,-,-1.6,224.2,276.1,-50.2,-3.4,0,-
2022,3,31,02:00,UTC,0.1,-,-1.9,226.2,276.9,-49.2,-3.4,0,-
2022,3,31,03:00,UTC,0,-,-1.6,233,275.4,-40.7,-3.4,0,-
2022,3,31,04:00,UTC,17.1,-,16.9,232.7,275,-30.9,5.5,0,-
2022,3,31,05:00,UTC,75.5,-,75.7,233.8,277.9,-1.1,32.6,0,-
2022,3,31,06:00,UTC,106.6,-,107.6,246.4,284.6,20.7,48.6,0,-
2022,3,31,07:00,UTC,93.7,-,324.3,215.9,289.4,100.5,150.3,60,-
2022,3,31,08:00,UTC,140.6,-,285.4,231.4,293.5,106.8,116.5,35,-
2022,3,31,09:00,UTC,292.4,-,450.6,260.5,312.9,180.4,217.7,55,-
2022,3,31,10:00,UTC,229.4,-,311.2,252.6,306.4,115,142.5,15,-
2022,3,31,11:00,UTC,178.6,-,278.1,242,315.2,72.4,132.5,35,-
2022,3,31,12:00,UTC,131.2,-,500.4,238.6,308.6,177.3,253,60,-
2022,3,31,13:00,UTC,136.6,-,146.6,259.8,309.1,29.4,67.8,0,-
2022,3,31,14:00,UTC,146.6,-,153.7,267.3,308.6,40.5,71.9,0,-
2022,3,31,15:00,UTC,132.5,-,217.6,276.9,312,97.6,84.9,60,-
2022,3,31,16:00,UTC,50.2,-,48,271.8,300.9,-1.3,20.2,0,-
2022,3,31,17:00,UTC,7.2,-,5.3,224.1,288.3,-58.9,0,0,-
2022,3,31,18:00,UTC,0,-,-1.7,233.4,286.2,-51.2,-3.4,0,-
2022,3,31,19:00,UTC,0,-,-2.3,209.1,275,-64.7,-3.6,0,-
2022,3,31,20:00,UTC,0,-,-2.5,205.2,272.1,-65.6,-3.7,0,-
2022,3,31,21:00,UTC,0,-,-2.1,202.2,269,-65.4,-3.5,0,-
2022,3,31,22:00,UTC,0,-,-2.4,200.7,265.7,-63.9,-3.5,0,-
2022,3,31,23:00,UTC,0,-,-2.3,199.3,261.7,-61.4,-3.3,0,-
2022,4,1,00:00,UTC,0,-,-2.2,201.4,260.4,-57.8,-3.5,0,-
2022,4,1,01:00,UTC,0,-,-2.1,204.4,261.9,-56.1,-3.5,0,-
2022,4,1,02:00,UTC,0,-,-2.3,203.9,261.5,-56.3,-3.6,0,-
2022,4,1,03:00,UTC,0,-,-1.1,242.7,269.8,-24.9,-3.3,0,-
2022,4,1,04:00,UTC,13,-,14.1,252.6,272.3,-10.3,4.6,0,-
2022,4,1,05:00,UTC,49.4,-,49.5,257.8,277.5,8.1,21.6,0,-
2022,4,1,06:00,UTC,106.8,-,109.3,259,282.1,36,50.2,0,-
2022,4,1,07:00,UTC,162.4,-,165.7,262.5,290.3,60.1,77.7,0,-
2022,4,1,08:00,UTC,240.5,-,245.6,260,299,92.9,113.8,0,-
2022,4,1,09:00,UTC,318.8,-,324.1,261.8,306.9,129.2,149.7,0,-
2022,4,1,10:00,UTC,358.3,-,362.6,259.9,314.1,140.4,168,0,-
2022,4,1,11:00,UTC,252.9,-,259.8,264.3,310.6,93.9,119.6,0,-
2022,4,1,12:00,UTC,276.6,-,288,269.3,314.4,107.3,135.7,0,-
2022,4,1,13:00,UTC,214.7,-,215.6,270.7,309.7,77.7,98.9,0,-
2022,4,1,14:00,UTC,171.7,-,170,264.5,307.3,49.7,77.5,0,-
2022,4,1,15:00,UTC,110.5,-,108.6,263.5,302.7,21.4,48,0,-
2022,4,1,16:00,UTC,41.3,-,40,271.5,298.6,-2.8,15.6,0,-
2022,4,1,17:00,UTC,5.8,-,5.3,268.7,294,-20.1,0.1,0,-
2022,4,1,18:00,UTC,0.2,-,-2.7,214.2,282.7,-66.3,-4.9,0,-
2022,4,1,19:00,UTC,0,-,-2.7,220,280.1,-57.7,-5.1,0,-
2022,4,1,20:00,UTC,0,-,-2.7,212.5,275.4,-59.9,-5.6,0,-
2022,4,1,21:00,UTC,0,-,-2.3,213.7,271.5,-55.2,-4.8,0,-
2022,4,1,22:00,UTC,0,-,-2.2,213.2,271.1,-55.1,-5,0,-
2022,4,1,23:00,UTC,0,-,-2.2,203.8,267.1,-60.9,-4.5,0,-
2022,4,2,00:00,UTC,0,-,-1.7,242.7,272.9,-26.6,-5.3,0,-
2022,4,2,01:00,UTC,0,-,-1.6,246.7,274,-24.3,-4.6,0,-
2022,4,2,02:00,UTC,0,-,-1.1,274,278,-1.7,-3.4,0,-
2022,4,2,03:00,UTC,0,-,-0.5,273.8,279.2,-3,-2.9,0,-
2022,4,2,04:00,UTC,15.5,-,16.4,208.8,266.8,-47,5.4,0,-
2022,4,2,05:00,UTC,94.2,-,117.1,248.9,278.7,43.4,43.9,0,-
2022,4,2,06:00,UTC,93.6,-,97,253.5,282.1,24.2,44.2,0,-
2022,4,2,07:00,UTC,121,-,127.1,275.4,290.1,55.8,56.6,0,-
2022,4,2,08:00,UTC,171.5,-,394.5,233.5,299.1,168.1,160.9,60,-
2022,4,2,09:00,UTC,148.4,-,156.6,289.3,299.7,75.9,70.3,0,-
2022,4,2,10:00,UTC,161,-,172.7,285.9,296.7,58.2,103.7,0,-
2022,4,2,11:00,UTC,295.3,-,311.8,287.3,300.7,115.4,183,0,-
2022,4,2,12:00,UTC,200.3,-,209.4,291.3,305,78.2,117.4,0,-
2022,4,2,13:00,UTC,213.6,-,224,287.8,306.2,82.1,123.5,0,-
2022,4,2,14:00,UTC,151.8,-,190.7,249.9,299.7,43,97.8,15,-
2022,4,2,15:00,UTC,113.1,-,119.2,263.1,301.1,20.9,60.2,0,-
2022,4,2,16:00,UTC,29.2,-,43.4,222.3,290.4,-39.1,14.3,15,-
2022,4,2,17:00,UTC,1.1,-,1,296.4,298.8,3.6,-5,0,-
2022,4,2,18:00,UTC,0,-,-2.3,219.2,281.4,-59.5,-5.1,0,-
2022,4,2,19:00,UTC,0,-,-2.3,222.3,278.1,-52.6,-5.4,0,-
2022,4,2,20:00,UTC,0,-,-1.5,239.6,276.5,-35.1,-3.3,0,-
2022,4,2,21:00,UTC,0,-,-2.4,212.5,262.8,-48.9,-3.8,0,-
2022,4,2,22:00,UTC,0,-,-2.3,211.4,262.1,-49,-4.1,0,-
2022,4,2,23:00,UTC,0,-,-2.3,208.9,260.5,-49.7,-4.1,0,-
2022,4,3,00:00,UTC,0,-,-2,216.5,255.7,-37.9,-3.4,0,-
2022,4,3,01:00,UTC,0,-,-1.9,204.1,252.9,-47,-3.7,0,-
2022,4,3,02:00,UTC,0,-,-1.4,209,255.8,-45,-3.1,0,-
2022,4,3,03:00,UTC,0,-,-1.5,200.7,252.5,-49.8,-3.4,0,-
2022,4,3,04:00,UTC,10.7,-,15.1,199.6,250.8,-43.5,7.3,0,-
2022,4,3,05:00,UTC,57.1,-,60.7,257.8,270.6,9.9,38.1,0,-
2022,4,3,06:00,UTC,110.4,-,114,252.1,274.3,22.4,69.4,0,-
2022,4,3,07:00,UTC,209.9,-,214.4,271.3,285.7,58.3,141.7,0,-
2022,4,3,08:00,UTC,271.3,-,277.1,272.6,291.1,79.1,179.6,0,-
2022,4,3,09:00,UTC,351.8,-,384.7,268,297.3,114.2,241.1,0,-
2022,4,3,10:00,UTC,292.3,-,300.1,283,303.4,96.8,183,0,-
2022,4,3,11:00,UTC,310.3,-,316.7,276.7,304.5,101.8,187.2,0,-
2022,4,3,12:00,UTC,228.2,-,236.3,283.3,306.1,75.5,137.9,0,-
2022,4,3,13:00,UTC,173.8,-,179.9,279.1,302.5,52.2,104.4,0,-
2022,4,3,14:00,UTC,106,-,108.6,285.7,300.8,30.1,63.4,0,-
2022,4,3,15:00,UTC,99.4,-,100.5,277.9,300.2,20.2,58,0,-
2022,4,3,16:00,UTC,91.2,-,89.6,260.4,296.1,4.7,49.2,0,-
2022,4,3,17:00,UTC,11.2,-,10.5,269.2,290.3,-14.2,3.5,0,-
2022,4,3,18:00,UTC,0,-,-1.2,266.5,286.8,-18.1,-3.4,0,-
2022,4,3,19:00,UTC,0,-,-0.6,280.1,290,-7.4,-3,0,-
2022,4,3,20:00,UTC,0,-,-1.5,242.9,279,-34.3,-3.3,0,-
2022,4,3,21:00,UTC,0,-,-1.6,243.4,277.5,-32.3,-3.4,0,-
2022,4,3,22:00,UTC,0,-,-0.8,270.2,282.9,-10.5,-3.1,0,-
2022,4,3,23:00,UTC,0,-,-0.7,271.4,282.9,-9,-3.2,0,-
2022,4,4,00:00,UTC,0,-,-1.3,227.1,269.9,-40.7,-3.3,0,-
2022,4,4,01:00,UTC,0,-,-2.3,209.8,256.1,-45,-3.6,0,-
2022,4,4,02:00,UTC,0,-,-1.9,236.9,263.5,-25.2,-3.3,0,-
2022,4,4,03:00,UTC,0,-,-0.6,229,263.7,-32.8,-2.5,0,-
2022,4,4,04:00,UTC,20.2,-,30.3,203.3,256.5,-35.6,12.7,30,-
2022,4,4,05:00,UTC,34.1,-,137.9,199.4,255.5,34.7,47.1,60,-
2022,4,4,06:00,UTC,112.9,-,145.8,208.9,268.2,5.9,80.6,15,-
2022,4,4,07:00,UTC,57.7,-,351.9,204.7,283.3,93.4,179.9,60,-
2022,4,4,08:00,UTC,60.4,-,444.6,209,298.4,127.5,227.8,60,-
2022,4,4,09:00,UTC,83.7,-,434.5,214.3,294.7,96.2,257.9,60,-
2022,4,4,10:00,UTC,124.1,-,609.8,232,323.5,159.6,358.8,60,-
2022,4,4,11:00,UTC,209.4,-,571.3,247.9,324.7,150.1,344.3,60,-
2022,4,4,12:00,UTC,186.1,-,214.4,272.3,310.8,53.5,122.4,0,-
2022,4,4,13:00,UTC,116.8,-,135.2,245.6,304.4,-0.1,76.5,0,-
2022,4,4,14:00,UTC,90.9,-,99.5,253.7,304.5,-5.6,54.3,0,-
2022,4,4,15:00,UTC,124.7,-,304.6,252.3,309.3,110.7,136.8,60,-
2022,4,4,16:00,UTC,31,-,47.8,214,278.2,-37.9,21.5,45,-
2022,4,4,17:00,UTC,11.8,-,11.6,212.2,273.1,-53.6,4.2,0,-
